[rospy.client][INFO] 2017-03-30 15:25:19,144: init_node, name[/acrobot_control_node], pid[8758]
[xmlrpc][INFO] 2017-03-30 15:25:19,145: XML-RPC server binding to 0.0.0.0:0
[xmlrpc][INFO] 2017-03-30 15:25:19,145: Started XML-RPC server [http://hancheol:38854/]
[rospy.init][INFO] 2017-03-30 15:25:19,145: ROS Slave URI: [http://hancheol:38854/]
[rospy.impl.masterslave][INFO] 2017-03-30 15:25:19,145: _ready: http://hancheol:38854/
[rospy.registration][INFO] 2017-03-30 15:25:19,146: Registering with master node http://localhost:11311
[xmlrpc][INFO] 2017-03-30 15:25:19,147: xml rpc node: starting XML-RPC server
[rospy.init][INFO] 2017-03-30 15:25:19,246: registered with master
[rospy.rosout][INFO] 2017-03-30 15:25:19,247: initializing /rosout core topic
[rospy.rosout][INFO] 2017-03-30 15:25:19,250: connected to core topic /rosout
[rospy.simtime][INFO] 2017-03-30 15:25:19,251: initializing /clock core topic
[rospy.simtime][INFO] 2017-03-30 15:25:19,255: connected to core topic /clock
[rosout][INFO] 2017-03-30 15:25:22,477: /acrobot_control_node, u = -0.063420
[rosout][INFO] 2017-03-30 15:25:22,488: /acrobot_control_node, u = -0.043763
[rosout][INFO] 2017-03-30 15:25:22,498: /acrobot_control_node, u = -0.043763
[rosout][INFO] 2017-03-30 15:25:22,509: /acrobot_control_node, u = -0.024325
[rosout][INFO] 2017-03-30 15:25:22,522: /acrobot_control_node, u = -0.024325
[rosout][INFO] 2017-03-30 15:25:22,531: /acrobot_control_node, u = -0.005174
[rosout][INFO] 2017-03-30 15:25:22,543: /acrobot_control_node, u = -0.005174
[rosout][INFO] 2017-03-30 15:25:22,552: /acrobot_control_node, u = 0.013654
[rosout][INFO] 2017-03-30 15:25:22,564: /acrobot_control_node, u = 0.013654
[rosout][INFO] 2017-03-30 15:25:22,574: /acrobot_control_node, u = 0.032086
[rosout][INFO] 2017-03-30 15:25:22,585: /acrobot_control_node, u = 0.032086
[rosout][INFO] 2017-03-30 15:25:22,594: /acrobot_control_node, u = 0.050236
[rosout][INFO] 2017-03-30 15:25:22,604: /acrobot_control_node, u = 0.050236
[rosout][INFO] 2017-03-30 15:25:22,613: /acrobot_control_node, u = 0.068412
[rosout][INFO] 2017-03-30 15:25:22,625: /acrobot_control_node, u = 0.068412
[rosout][INFO] 2017-03-30 15:25:22,635: /acrobot_control_node, u = 0.085890
[rosout][INFO] 2017-03-30 15:25:22,645: /acrobot_control_node, u = 0.085890
[rosout][INFO] 2017-03-30 15:25:22,658: /acrobot_control_node, u = 0.102618
[rosout][INFO] 2017-03-30 15:25:22,664: /acrobot_control_node, u = 0.102618
[rosout][INFO] 2017-03-30 15:25:22,675: /acrobot_control_node, u = 0.118670
[rosout][INFO] 2017-03-30 15:25:22,684: /acrobot_control_node, u = 0.118670
[rosout][INFO] 2017-03-30 15:25:22,696: /acrobot_control_node, u = 0.134072
[rosout][INFO] 2017-03-30 15:25:22,706: /acrobot_control_node, u = 0.134072
[rosout][INFO] 2017-03-30 15:25:22,716: /acrobot_control_node, u = 0.148413
[rosout][INFO] 2017-03-30 15:25:22,727: /acrobot_control_node, u = 0.148413
[rosout][INFO] 2017-03-30 15:25:22,738: /acrobot_control_node, u = 0.161637
[rosout][INFO] 2017-03-30 15:25:22,749: /acrobot_control_node, u = 0.161637
[rosout][INFO] 2017-03-30 15:25:22,759: /acrobot_control_node, u = 0.173724
[rosout][INFO] 2017-03-30 15:25:22,771: /acrobot_control_node, u = 0.173724
[rosout][INFO] 2017-03-30 15:25:22,781: /acrobot_control_node, u = 0.184646
[rosout][INFO] 2017-03-30 15:25:22,793: /acrobot_control_node, u = 0.184646
[rosout][INFO] 2017-03-30 15:25:22,804: /acrobot_control_node, u = 0.194406
[rosout][INFO] 2017-03-30 15:25:22,813: /acrobot_control_node, u = 0.194406
[rosout][INFO] 2017-03-30 15:25:22,826: /acrobot_control_node, u = 0.203081
[rosout][INFO] 2017-03-30 15:25:22,837: /acrobot_control_node, u = 0.203081
[rosout][INFO] 2017-03-30 15:25:22,846: /acrobot_control_node, u = 0.210767
[rosout][INFO] 2017-03-30 15:25:22,856: /acrobot_control_node, u = 0.210767
[rosout][INFO] 2017-03-30 15:25:22,867: /acrobot_control_node, u = 0.217464
[rosout][INFO] 2017-03-30 15:25:22,879: /acrobot_control_node, u = 0.217464
[rosout][INFO] 2017-03-30 15:25:22,889: /acrobot_control_node, u = 0.223221
[rosout][INFO] 2017-03-30 15:25:22,898: /acrobot_control_node, u = 0.223221
[rosout][INFO] 2017-03-30 15:25:22,913: /acrobot_control_node, u = 0.228081
[rosout][INFO] 2017-03-30 15:25:22,923: /acrobot_control_node, u = 0.228081
[rosout][INFO] 2017-03-30 15:25:22,931: /acrobot_control_node, u = 0.232037
[rosout][INFO] 2017-03-30 15:25:22,943: /acrobot_control_node, u = 0.232037
[rosout][INFO] 2017-03-30 15:25:22,952: /acrobot_control_node, u = 0.235073
[rosout][INFO] 2017-03-30 15:25:22,963: /acrobot_control_node, u = 0.235073
[rosout][INFO] 2017-03-30 15:25:22,974: /acrobot_control_node, u = 0.237149
[rosout][INFO] 2017-03-30 15:25:22,985: /acrobot_control_node, u = 0.237149
[rosout][INFO] 2017-03-30 15:25:22,996: /acrobot_control_node, u = 0.238262
[rosout][INFO] 2017-03-30 15:25:23,007: /acrobot_control_node, u = 0.238262
[rosout][INFO] 2017-03-30 15:25:23,016: /acrobot_control_node, u = 0.238396
[rosout][INFO] 2017-03-30 15:25:23,025: /acrobot_control_node, u = 0.238396
[rosout][INFO] 2017-03-30 15:25:23,036: /acrobot_control_node, u = 0.237506
[rosout][INFO] 2017-03-30 15:25:23,046: /acrobot_control_node, u = 0.237506
[rosout][INFO] 2017-03-30 15:25:23,059: /acrobot_control_node, u = 0.235559
[rosout][INFO] 2017-03-30 15:25:23,068: /acrobot_control_node, u = 0.235559
[rosout][INFO] 2017-03-30 15:25:23,078: /acrobot_control_node, u = 0.232542
[rosout][INFO] 2017-03-30 15:25:23,087: /acrobot_control_node, u = 0.232542
[rosout][INFO] 2017-03-30 15:25:23,098: /acrobot_control_node, u = 0.228451
[rosout][INFO] 2017-03-30 15:25:23,109: /acrobot_control_node, u = 0.228451
[rosout][INFO] 2017-03-30 15:25:23,121: /acrobot_control_node, u = 0.223319
[rosout][INFO] 2017-03-30 15:25:23,130: /acrobot_control_node, u = 0.223319
[rosout][INFO] 2017-03-30 15:25:23,144: /acrobot_control_node, u = 0.217165
[rosout][INFO] 2017-03-30 15:25:23,153: /acrobot_control_node, u = 0.217165
[rosout][INFO] 2017-03-30 15:25:23,163: /acrobot_control_node, u = 0.210018
[rosout][INFO] 2017-03-30 15:25:23,174: /acrobot_control_node, u = 0.210018
[rosout][INFO] 2017-03-30 15:25:23,183: /acrobot_control_node, u = 0.201895
[rosout][INFO] 2017-03-30 15:25:23,193: /acrobot_control_node, u = 0.201895
[rosout][INFO] 2017-03-30 15:25:23,201: /acrobot_control_node, u = 0.192811
[rosout][INFO] 2017-03-30 15:25:23,212: /acrobot_control_node, u = 0.192811
[rosout][INFO] 2017-03-30 15:25:23,223: /acrobot_control_node, u = 0.182915
[rosout][INFO] 2017-03-30 15:25:23,232: /acrobot_control_node, u = 0.182915
[rosout][INFO] 2017-03-30 15:25:23,241: /acrobot_control_node, u = 0.172263
[rosout][INFO] 2017-03-30 15:25:23,256: /acrobot_control_node, u = 0.160890
[rosout][INFO] 2017-03-30 15:25:23,262: /acrobot_control_node, u = 0.160890
[rosout][INFO] 2017-03-30 15:25:23,271: /acrobot_control_node, u = 0.160890
[rosout][INFO] 2017-03-30 15:25:23,286: /acrobot_control_node, u = 0.149107
[rosout][INFO] 2017-03-30 15:25:23,295: /acrobot_control_node, u = 0.149107
[rosout][INFO] 2017-03-30 15:25:23,306: /acrobot_control_node, u = 0.136781
[rosout][INFO] 2017-03-30 15:25:23,317: /acrobot_control_node, u = 0.136781
[rosout][INFO] 2017-03-30 15:25:23,327: /acrobot_control_node, u = 0.123756
[rosout][INFO] 2017-03-30 15:25:23,336: /acrobot_control_node, u = 0.123756
[rosout][INFO] 2017-03-30 15:25:23,348: /acrobot_control_node, u = 0.110059
[rosout][INFO] 2017-03-30 15:25:23,359: /acrobot_control_node, u = 0.110059
[rosout][INFO] 2017-03-30 15:25:23,370: /acrobot_control_node, u = 0.095763
[rosout][INFO] 2017-03-30 15:25:23,380: /acrobot_control_node, u = 0.095763
[rosout][INFO] 2017-03-30 15:25:23,392: /acrobot_control_node, u = 0.080886
[rosout][INFO] 2017-03-30 15:25:23,402: /acrobot_control_node, u = 0.080886
[rosout][INFO] 2017-03-30 15:25:23,413: /acrobot_control_node, u = 0.065513
[rosout][INFO] 2017-03-30 15:25:23,425: /acrobot_control_node, u = 0.065513
[rosout][INFO] 2017-03-30 15:25:23,434: /acrobot_control_node, u = 0.049777
[rosout][INFO] 2017-03-30 15:25:23,444: /acrobot_control_node, u = 0.049777
[rosout][INFO] 2017-03-30 15:25:23,454: /acrobot_control_node, u = 0.033697
[rosout][INFO] 2017-03-30 15:25:23,464: /acrobot_control_node, u = 0.033697
[rosout][INFO] 2017-03-30 15:25:23,476: /acrobot_control_node, u = 0.017327
[rosout][INFO] 2017-03-30 15:25:23,485: /acrobot_control_node, u = 0.017327
[rosout][INFO] 2017-03-30 15:25:23,496: /acrobot_control_node, u = 0.000692
[rosout][INFO] 2017-03-30 15:25:23,506: /acrobot_control_node, u = 0.000692
[rosout][INFO] 2017-03-30 15:25:23,516: /acrobot_control_node, u = -0.016113
[rosout][INFO] 2017-03-30 15:25:23,529: /acrobot_control_node, u = -0.016113
[rosout][INFO] 2017-03-30 15:25:23,539: /acrobot_control_node, u = -0.032957
[rosout][INFO] 2017-03-30 15:25:23,551: /acrobot_control_node, u = -0.032957
[rosout][INFO] 2017-03-30 15:25:23,561: /acrobot_control_node, u = -0.049833
[rosout][INFO] 2017-03-30 15:25:23,570: /acrobot_control_node, u = -0.049833
[rosout][INFO] 2017-03-30 15:25:23,580: /acrobot_control_node, u = -0.066735
[rosout][INFO] 2017-03-30 15:25:23,592: /acrobot_control_node, u = -0.066735
[rosout][INFO] 2017-03-30 15:25:23,602: /acrobot_control_node, u = -0.083615
[rosout][INFO] 2017-03-30 15:25:23,613: /acrobot_control_node, u = -0.083615
[rosout][INFO] 2017-03-30 15:25:23,624: /acrobot_control_node, u = -0.100378
[rosout][INFO] 2017-03-30 15:25:23,636: /acrobot_control_node, u = -0.100378
[rosout][INFO] 2017-03-30 15:25:23,647: /acrobot_control_node, u = -0.116976
[rosout][INFO] 2017-03-30 15:25:23,656: /acrobot_control_node, u = -0.116976
[rosout][INFO] 2017-03-30 15:25:23,668: /acrobot_control_node, u = -0.133362
[rosout][INFO] 2017-03-30 15:25:23,677: /acrobot_control_node, u = -0.133362
[rosout][INFO] 2017-03-30 15:25:23,687: /acrobot_control_node, u = -0.149554
[rosout][INFO] 2017-03-30 15:25:23,698: /acrobot_control_node, u = -0.149554
[rosout][INFO] 2017-03-30 15:25:23,709: /acrobot_control_node, u = -0.165495
[rosout][INFO] 2017-03-30 15:25:23,720: /acrobot_control_node, u = -0.165495
[rosout][INFO] 2017-03-30 15:25:23,729: /acrobot_control_node, u = -0.181069
[rosout][INFO] 2017-03-30 15:25:23,741: /acrobot_control_node, u = -0.181069
[rosout][INFO] 2017-03-30 15:25:23,751: /acrobot_control_node, u = -0.196277
[rosout][INFO] 2017-03-30 15:25:23,762: /acrobot_control_node, u = -0.196277
[rosout][INFO] 2017-03-30 15:25:23,772: /acrobot_control_node, u = -0.211046
[rosout][INFO] 2017-03-30 15:25:23,782: /acrobot_control_node, u = -0.211046
[rosout][INFO] 2017-03-30 15:25:23,791: /acrobot_control_node, u = -0.225257
[rosout][INFO] 2017-03-30 15:25:23,801: /acrobot_control_node, u = -0.225257
[rosout][INFO] 2017-03-30 15:25:23,812: /acrobot_control_node, u = -0.238842
[rosout][INFO] 2017-03-30 15:25:23,822: /acrobot_control_node, u = -0.238842
[rosout][INFO] 2017-03-30 15:25:23,832: /acrobot_control_node, u = -0.251713
[rosout][INFO] 2017-03-30 15:25:23,842: /acrobot_control_node, u = -0.251713
[rosout][INFO] 2017-03-30 15:25:23,868: /acrobot_control_node, u = -0.263829
[rosout][INFO] 2017-03-30 15:25:23,876: /acrobot_control_node, u = -0.263829
[rosout][INFO] 2017-03-30 15:25:23,886: /acrobot_control_node, u = -0.275308
[rosout][INFO] 2017-03-30 15:25:23,898: /acrobot_control_node, u = -0.275308
[rosout][INFO] 2017-03-30 15:25:23,907: /acrobot_control_node, u = -0.286275
[rosout][INFO] 2017-03-30 15:25:23,917: /acrobot_control_node, u = -0.286275
[rosout][INFO] 2017-03-30 15:25:23,925: /acrobot_control_node, u = -0.296324
[rosout][INFO] 2017-03-30 15:25:23,938: /acrobot_control_node, u = -0.296324
[rosout][INFO] 2017-03-30 15:25:23,947: /acrobot_control_node, u = -0.305410
[rosout][INFO] 2017-03-30 15:25:23,957: /acrobot_control_node, u = -0.305410
[rosout][INFO] 2017-03-30 15:25:23,968: /acrobot_control_node, u = -0.313517
[rosout][INFO] 2017-03-30 15:25:23,978: /acrobot_control_node, u = -0.313517
[rosout][INFO] 2017-03-30 15:25:23,988: /acrobot_control_node, u = -0.320736
[rosout][INFO] 2017-03-30 15:25:23,998: /acrobot_control_node, u = -0.320736
[rosout][INFO] 2017-03-30 15:25:24,008: /acrobot_control_node, u = -0.327113
[rosout][INFO] 2017-03-30 15:25:24,018: /acrobot_control_node, u = -0.327113
[rosout][INFO] 2017-03-30 15:25:24,035: /acrobot_control_node, u = -0.332630
[rosout][INFO] 2017-03-30 15:25:24,039: /acrobot_control_node, u = -0.332630
[rosout][INFO] 2017-03-30 15:25:24,049: /acrobot_control_node, u = -0.337353
[rosout][INFO] 2017-03-30 15:25:24,059: /acrobot_control_node, u = -0.337353
[rosout][INFO] 2017-03-30 15:25:24,069: /acrobot_control_node, u = -0.341331
[rosout][INFO] 2017-03-30 15:25:24,079: /acrobot_control_node, u = -0.341331
[rosout][INFO] 2017-03-30 15:25:24,090: /acrobot_control_node, u = -0.344441
[rosout][INFO] 2017-03-30 15:25:24,104: /acrobot_control_node, u = -0.344441
[rosout][INFO] 2017-03-30 15:25:24,113: /acrobot_control_node, u = -0.346674
[rosout][INFO] 2017-03-30 15:25:24,124: /acrobot_control_node, u = -0.346674
[rosout][INFO] 2017-03-30 15:25:24,135: /acrobot_control_node, u = -0.348044
[rosout][INFO] 2017-03-30 15:25:24,146: /acrobot_control_node, u = -0.348044
[rosout][INFO] 2017-03-30 15:25:24,160: /acrobot_control_node, u = -0.348552
[rosout][INFO] 2017-03-30 15:25:24,168: /acrobot_control_node, u = -0.348552
[rosout][INFO] 2017-03-30 15:25:24,179: /acrobot_control_node, u = -0.348208
[rosout][INFO] 2017-03-30 15:25:24,188: /acrobot_control_node, u = -0.348208
[rosout][INFO] 2017-03-30 15:25:24,199: /acrobot_control_node, u = -0.347025
[rosout][INFO] 2017-03-30 15:25:24,210: /acrobot_control_node, u = -0.347025
[rosout][INFO] 2017-03-30 15:25:24,222: /acrobot_control_node, u = -0.345008
[rosout][INFO] 2017-03-30 15:25:24,231: /acrobot_control_node, u = -0.345008
[rosout][INFO] 2017-03-30 15:25:24,242: /acrobot_control_node, u = -0.342161
[rosout][INFO] 2017-03-30 15:25:24,252: /acrobot_control_node, u = -0.342161
[rosout][INFO] 2017-03-30 15:25:24,270: /acrobot_control_node, u = -0.338497
[rosout][INFO] 2017-03-30 15:25:24,275: /acrobot_control_node, u = -0.338497
[rosout][INFO] 2017-03-30 15:25:24,285: /acrobot_control_node, u = -0.334018
[rosout][INFO] 2017-03-30 15:25:24,296: /acrobot_control_node, u = -0.334018
[rosout][INFO] 2017-03-30 15:25:24,306: /acrobot_control_node, u = -0.328733
[rosout][INFO] 2017-03-30 15:25:24,315: /acrobot_control_node, u = -0.328733
[rosout][INFO] 2017-03-30 15:25:24,325: /acrobot_control_node, u = -0.322729
[rosout][INFO] 2017-03-30 15:25:24,336: /acrobot_control_node, u = -0.322729
[rosout][INFO] 2017-03-30 15:25:24,347: /acrobot_control_node, u = -0.316020
[rosout][INFO] 2017-03-30 15:25:24,358: /acrobot_control_node, u = -0.316020
[rosout][INFO] 2017-03-30 15:25:24,369: /acrobot_control_node, u = -0.308596
[rosout][INFO] 2017-03-30 15:25:24,379: /acrobot_control_node, u = -0.308596
[rosout][INFO] 2017-03-30 15:25:24,390: /acrobot_control_node, u = -0.300470
[rosout][INFO] 2017-03-30 15:25:24,400: /acrobot_control_node, u = -0.300470
[rosout][INFO] 2017-03-30 15:25:24,409: /acrobot_control_node, u = -0.291736
[rosout][INFO] 2017-03-30 15:25:24,421: /acrobot_control_node, u = -0.291736
[rosout][INFO] 2017-03-30 15:25:24,432: /acrobot_control_node, u = -0.282464
[rosout][INFO] 2017-03-30 15:25:24,441: /acrobot_control_node, u = -0.282464
[rosout][INFO] 2017-03-30 15:25:24,451: /acrobot_control_node, u = -0.272670
[rosout][INFO] 2017-03-30 15:25:24,462: /acrobot_control_node, u = -0.272670
[rosout][INFO] 2017-03-30 15:25:24,473: /acrobot_control_node, u = -0.262354
[rosout][INFO] 2017-03-30 15:25:24,482: /acrobot_control_node, u = -0.262354
[rosout][INFO] 2017-03-30 15:25:24,492: /acrobot_control_node, u = -0.251515
[rosout][INFO] 2017-03-30 15:25:24,502: /acrobot_control_node, u = -0.251515
[rosout][INFO] 2017-03-30 15:25:24,512: /acrobot_control_node, u = -0.240151
[rosout][INFO] 2017-03-30 15:25:24,523: /acrobot_control_node, u = -0.240151
[rosout][INFO] 2017-03-30 15:25:24,536: /acrobot_control_node, u = -0.228280
[rosout][INFO] 2017-03-30 15:25:24,547: /acrobot_control_node, u = -0.228280
[rosout][INFO] 2017-03-30 15:25:24,559: /acrobot_control_node, u = -0.215956
[rosout][INFO] 2017-03-30 15:25:24,569: /acrobot_control_node, u = -0.215956
[rosout][INFO] 2017-03-30 15:25:24,581: /acrobot_control_node, u = -0.203291
[rosout][INFO] 2017-03-30 15:25:24,592: /acrobot_control_node, u = -0.203291
[rosout][INFO] 2017-03-30 15:25:24,602: /acrobot_control_node, u = -0.190298
[rosout][INFO] 2017-03-30 15:25:24,612: /acrobot_control_node, u = -0.190298
[rosout][INFO] 2017-03-30 15:25:24,625: /acrobot_control_node, u = -0.176976
[rosout][INFO] 2017-03-30 15:25:24,635: /acrobot_control_node, u = -0.176976
[rosout][INFO] 2017-03-30 15:25:24,647: /acrobot_control_node, u = -0.163362
[rosout][INFO] 2017-03-30 15:25:24,658: /acrobot_control_node, u = -0.163362
[rosout][INFO] 2017-03-30 15:25:24,669: /acrobot_control_node, u = -0.149562
[rosout][INFO] 2017-03-30 15:25:24,679: /acrobot_control_node, u = -0.149562
[rosout][INFO] 2017-03-30 15:25:24,695: /acrobot_control_node, u = -0.135656
[rosout][INFO] 2017-03-30 15:25:24,701: /acrobot_control_node, u = -0.135656
[rosout][INFO] 2017-03-30 15:25:24,711: /acrobot_control_node, u = -0.121661
[rosout][INFO] 2017-03-30 15:25:24,721: /acrobot_control_node, u = -0.121661
[rosout][INFO] 2017-03-30 15:25:24,732: /acrobot_control_node, u = -0.107552
[rosout][INFO] 2017-03-30 15:25:24,744: /acrobot_control_node, u = -0.107552
[rosout][INFO] 2017-03-30 15:25:24,755: /acrobot_control_node, u = -0.093544
[rosout][INFO] 2017-03-30 15:25:24,768: /acrobot_control_node, u = -0.093544
[rosout][INFO] 2017-03-30 15:25:24,777: /acrobot_control_node, u = -0.079737
[rosout][INFO] 2017-03-30 15:25:24,788: /acrobot_control_node, u = -0.079737
[rosout][INFO] 2017-03-30 15:25:24,801: /acrobot_control_node, u = -0.066113
[rosout][INFO] 2017-03-30 15:25:24,811: /acrobot_control_node, u = -0.066113
[rosout][INFO] 2017-03-30 15:25:24,821: /acrobot_control_node, u = -0.052621
[rosout][INFO] 2017-03-30 15:25:24,831: /acrobot_control_node, u = -0.052621
[rosout][INFO] 2017-03-30 15:25:24,844: /acrobot_control_node, u = -0.039311
[rosout][INFO] 2017-03-30 15:25:24,853: /acrobot_control_node, u = -0.039311
[rosout][INFO] 2017-03-30 15:25:24,864: /acrobot_control_node, u = -0.026180
[rosout][INFO] 2017-03-30 15:25:24,874: /acrobot_control_node, u = -0.026180
[rosout][INFO] 2017-03-30 15:25:24,885: /acrobot_control_node, u = -0.013244
[rosout][INFO] 2017-03-30 15:25:24,895: /acrobot_control_node, u = -0.013244
[rosout][INFO] 2017-03-30 15:25:24,907: /acrobot_control_node, u = -0.000553
[rosout][INFO] 2017-03-30 15:25:24,915: /acrobot_control_node, u = -0.000553
[rosout][INFO] 2017-03-30 15:25:24,925: /acrobot_control_node, u = 0.011914
[rosout][INFO] 2017-03-30 15:25:24,942: /acrobot_control_node, u = 0.024012
[rosout][INFO] 2017-03-30 15:25:24,948: /acrobot_control_node, u = 0.024012
[rosout][INFO] 2017-03-30 15:25:24,959: /acrobot_control_node, u = 0.024012
[rosout][INFO] 2017-03-30 15:25:24,969: /acrobot_control_node, u = 0.035464
[rosout][INFO] 2017-03-30 15:25:24,981: /acrobot_control_node, u = 0.035464
[rosout][INFO] 2017-03-30 15:25:24,992: /acrobot_control_node, u = 0.046435
[rosout][INFO] 2017-03-30 15:25:25,001: /acrobot_control_node, u = 0.046435
[rosout][INFO] 2017-03-30 15:25:25,012: /acrobot_control_node, u = 0.057029
[rosout][INFO] 2017-03-30 15:25:25,024: /acrobot_control_node, u = 0.057029
[rosout][INFO] 2017-03-30 15:25:25,034: /acrobot_control_node, u = 0.067110
[rosout][INFO] 2017-03-30 15:25:25,047: /acrobot_control_node, u = 0.067110
[rosout][INFO] 2017-03-30 15:25:25,057: /acrobot_control_node, u = 0.076670
[rosout][INFO] 2017-03-30 15:25:25,069: /acrobot_control_node, u = 0.076670
[rosout][INFO] 2017-03-30 15:25:25,078: /acrobot_control_node, u = 0.085693
[rosout][INFO] 2017-03-30 15:25:25,088: /acrobot_control_node, u = 0.085693
[rosout][INFO] 2017-03-30 15:25:25,099: /acrobot_control_node, u = 0.094132
[rosout][INFO] 2017-03-30 15:25:25,110: /acrobot_control_node, u = 0.094132
[rosout][INFO] 2017-03-30 15:25:25,122: /acrobot_control_node, u = 0.101944
[rosout][INFO] 2017-03-30 15:25:25,132: /acrobot_control_node, u = 0.101944
[rosout][INFO] 2017-03-30 15:25:25,143: /acrobot_control_node, u = 0.109069
[rosout][INFO] 2017-03-30 15:25:25,155: /acrobot_control_node, u = 0.109069
[rosout][INFO] 2017-03-30 15:25:25,166: /acrobot_control_node, u = 0.115501
[rosout][INFO] 2017-03-30 15:25:25,177: /acrobot_control_node, u = 0.115501
[rosout][INFO] 2017-03-30 15:25:25,189: /acrobot_control_node, u = 0.121240
[rosout][INFO] 2017-03-30 15:25:25,200: /acrobot_control_node, u = 0.121240
[rosout][INFO] 2017-03-30 15:25:25,208: /acrobot_control_node, u = 0.126228
[rosout][INFO] 2017-03-30 15:25:25,219: /acrobot_control_node, u = 0.126228
[rosout][INFO] 2017-03-30 15:25:25,228: /acrobot_control_node, u = 0.130453
[rosout][INFO] 2017-03-30 15:25:25,241: /acrobot_control_node, u = 0.130453
[rosout][INFO] 2017-03-30 15:25:25,252: /acrobot_control_node, u = 0.133870
[rosout][INFO] 2017-03-30 15:25:25,263: /acrobot_control_node, u = 0.133870
[rosout][INFO] 2017-03-30 15:25:25,274: /acrobot_control_node, u = 0.136477
[rosout][INFO] 2017-03-30 15:25:25,284: /acrobot_control_node, u = 0.136477
[rosout][INFO] 2017-03-30 15:25:25,294: /acrobot_control_node, u = 0.138308
[rosout][INFO] 2017-03-30 15:25:25,304: /acrobot_control_node, u = 0.138308
[rosout][INFO] 2017-03-30 15:25:25,315: /acrobot_control_node, u = 0.139386
[rosout][INFO] 2017-03-30 15:25:25,326: /acrobot_control_node, u = 0.139386
[rosout][INFO] 2017-03-30 15:25:25,336: /acrobot_control_node, u = 0.139735
[rosout][INFO] 2017-03-30 15:25:25,346: /acrobot_control_node, u = 0.139735
[rosout][INFO] 2017-03-30 15:25:25,359: /acrobot_control_node, u = 0.139381
[rosout][INFO] 2017-03-30 15:25:25,369: /acrobot_control_node, u = 0.139381
[rosout][INFO] 2017-03-30 15:25:25,380: /acrobot_control_node, u = 0.138337
[rosout][INFO] 2017-03-30 15:25:25,392: /acrobot_control_node, u = 0.138337
[rosout][INFO] 2017-03-30 15:25:25,402: /acrobot_control_node, u = 0.136620
[rosout][INFO] 2017-03-30 15:25:25,412: /acrobot_control_node, u = 0.136620
[rosout][INFO] 2017-03-30 15:25:25,420: /acrobot_control_node, u = 0.134244
[rosout][INFO] 2017-03-30 15:25:25,437: /acrobot_control_node, u = 0.131221
[rosout][INFO] 2017-03-30 15:25:25,445: /acrobot_control_node, u = 0.131221
[rosout][INFO] 2017-03-30 15:25:25,455: /acrobot_control_node, u = 0.131221
[rosout][INFO] 2017-03-30 15:25:25,470: /acrobot_control_node, u = 0.127622
[rosout][INFO] 2017-03-30 15:25:25,479: /acrobot_control_node, u = 0.127622
[rosout][INFO] 2017-03-30 15:25:25,488: /acrobot_control_node, u = 0.123399
[rosout][INFO] 2017-03-30 15:25:25,498: /acrobot_control_node, u = 0.123399
[rosout][INFO] 2017-03-30 15:25:25,509: /acrobot_control_node, u = 0.118525
